date,district,rainfall_mm,temp_max,temp_min
2024-10-22,Kolar,5.2,28.0,19.3
2024-10-23,Kolar,12.0,28.0,18.7
2024-10-24,Kolar,1.5,26.5,19.6
2024-10-25,Kolar,0.0,27.8,17.8
2024-10-26,Kolar,0.0,27.4,17.9
2024-10-27,Kolar,0.7,26.7,17.2
2024-10-28,Kolar,0.0,28.5,17.5
2024-10-29,Kolar,0.6,28.6,18.7
2024-10-30,Kolar,2.3,28.2,20.2
2024-10-31,Kolar,1.1,27.9,19.0
2024-11-01,Kolar,1.9,27.3,20.2
2024-11-02,Kolar,3.4,26.9,19.7
2024-11-03,Kolar,4.2,27.3,19.0
2024-11-04,Kolar,1.5,27.1,19.2
2024-11-05,Kolar,0.0,27.3,16.3
2024-11-06,Kolar,0.0,27.5,15.9
2024-11-07,Kolar,2.7,27.3,19.2
2024-11-08,Kolar,0.0,28.6,17.3
2024-11-09,Kolar,0.0,27.9,16.1
2024-11-10,Kolar,0.1,27.7,16.4
2024-11-11,Kolar,0.0,28.6,16.6
2024-11-12,Kolar,3.5,26.2,19.3
2024-11-13,Kolar,5.0,25.9,19.9
2024-11-14,Kolar,11.5,25.1,20.0
2024-11-15,Kolar,1.6,25.7,19.9
2024-11-16,Kolar,2.6,26.5,19.5
2024-11-17,Kolar,0.3,27.4,19.5
2024-11-18,Kolar,0.6,27.0,19.2
2024-11-19,Kolar,0.3,26.5,18.3
2024-11-20,Kolar,0.0,25.8,17.4
2024-11-21,Kolar,0.0,26.0,16.3
2024-11-22,Kolar,0.0,26.2,15.9
2024-11-23,Kolar,0.0,27.0,15.5
2024-11-24,Kolar,0.0,27.2,18.0
2024-11-25,Kolar,0.0,26.5,17.7
2024-11-26,Kolar,1.5,23.8,17.8
2024-11-27,Kolar,0.0,24.5,18.2
2024-11-28,Kolar,0.0,25.1,16.9
2024-11-29,Kolar,0.0,23.9,18.1
2024-11-30,Kolar,2.1,23.4,19.0
2024-12-01,Kolar,20.0,23.0,19.9
2024-12-02,Kolar,15.1,23.6,20.2
2024-12-03,Kolar,6.0,27.2,20.0
2024-12-04,Kolar,1.2,25.8,19.0
2024-12-05,Kolar,1.5,25.9,19.8
2024-12-06,Kolar,0.0,27.5,19.4
2024-12-07,Kolar,0.8,27.1,18.7
2024-12-08,Kolar,0.0,26.8,18.8
2024-12-09,Kolar,0.0,27.7,17.2
2024-12-10,Kolar,0.0,27.1,18.8
2024-12-11,Kolar,0.1,25.5,17.7
2024-12-12,Kolar,32.5,21.2,19.4
2024-12-13,Kolar,1.5,25.2,19.3
2024-12-14,Kolar,0.3,25.7,16.6
2024-12-15,Kolar,0.1,24.1,14.3
2024-12-16,Kolar,0.0,24.6,14.3
2024-12-17,Kolar,0.0,26.1,14.2
2024-12-18,Kolar,0.1,26.0,17.4
2024-12-19,Kolar,0.1,26.5,18.3
2024-12-20,Kolar,1.0,27.2,18.7
2024-12-21,Kolar,0.0,28.0,17.5
2024-12-22,Kolar,1.3,27.3,17.3
2024-12-23,Kolar,0.2,27.0,17.4
2024-12-24,Kolar,0.0,26.6,17.0
2024-12-25,Kolar,0.0,26.7,16.4
2024-12-26,Kolar,2.5,25.5,18.5
2024-12-27,Kolar,2.2,24.8,18.1
2024-12-28,Kolar,0.0,26.0,17.7
2024-12-29,Kolar,0.0,26.7,15.9
2024-12-30,Kolar,0.2,25.4,16.1
2024-12-31,Kolar,0.0,26.6,16.1
2025-01-01,Kolar,0.0,25.8,14.8
2025-01-02,Kolar,0.0,24.6,15.0
2025-01-03,Kolar,0.0,24.6,14.4
2025-01-04,Kolar,0.0,24.3,12.3
2025-01-05,Kolar,0.0,24.4,13.8
2025-01-06,Kolar,0.0,24.6,15.8
2025-01-07,Kolar,0.0,25.7,14.3
2025-01-08,Kolar,0.0,25.5,15.8
2025-01-09,Kolar,0.0,24.0,13.5
2025-01-10,Kolar,0.0,24.5,15.2
2025-01-11,Kolar,0.4,25.2,18.1
2025-01-12,Kolar,0.7,26.6,15.5
2025-01-13,Kolar,3.1,25.4,18.5
2025-01-14,Kolar,0.6,25.6,17.3
2025-01-15,Kolar,0.0,25.0,16.9
2025-01-16,Kolar,0.0,25.6,16.8
2025-01-17,Kolar,0.0,25.7,16.0
2025-01-18,Kolar,0.0,25.4,16.0
2025-01-19,Kolar,1.8,24.3,18.2
2025-01-20,Kolar,0.1,26.5,16.5
2025-01-21,Kolar,0.0,26.1,13.9
2025-01-22,Kolar,0.0,26.3,13.5
2025-01-23,Kolar,0.0,27.5,16.8
2025-01-24,Kolar,0.0,25.4,15.8
2025-01-25,Kolar,0.0,26.5,13.1
2025-01-26,Kolar,0.0,27.1,13.2
2025-01-27,Kolar,0.0,26.2,12.8
2025-01-28,Kolar,0.0,25.5,12.9
2025-01-29,Kolar,0.0,26.8,14.2
2025-01-30,Kolar,0.0,27.6,12.6
2025-01-31,Kolar,0.0,28.4,17.2
2025-02-01,Kolar,0.0,28.7,18.8
2025-02-02,Kolar,0.0,28.8,17.3
2025-02-03,Kolar,0.0,28.1,13.9
2025-02-04,Kolar,0.0,28.7,13.8
2025-02-05,Kolar,0.0,28.3,15.5
2025-02-06,Kolar,0.0,27.9,13.7
2025-02-07,Kolar,0.0,28.0,14.1
2025-02-08,Kolar,0.0,28.1,14.7
2025-02-09,Kolar,0.0,27.9,15.5
2025-02-10,Kolar,0.0,26.7,14.3
2025-02-11,Kolar,0.0,28.1,14.5
2025-02-12,Kolar,0.0,29.5,13.5
2025-02-13,Kolar,0.0,29.7,14.5
2025-02-14,Kolar,0.0,29.8,15.4
2025-02-15,Kolar,0.0,30.1,16.4
2025-02-16,Kolar,0.0,29.2,15.5
2025-02-17,Kolar,0.0,29.2,14.7
2025-02-18,Kolar,0.0,29.3,15.4
2025-02-19,Kolar,0.0,30.4,16.2
2025-02-20,Kolar,0.0,30.2,16.3
2025-02-21,Kolar,0.0,29.6,15.8
2025-02-22,Kolar,0.0,30.5,17.6
2025-02-23,Kolar,0.0,30.2,16.8
2025-02-24,Kolar,0.0,28.9,16.1
2025-02-25,Kolar,0.0,28.2,15.7
2025-02-26,Kolar,0.0,28.7,16.8
2025-02-27,Kolar,0.0,28.8,15.6
2025-02-28,Kolar,0.0,29.2,14.7
2025-03-01,Kolar,0.0,29.5,18.1
2025-03-02,Kolar,0.0,29.9,19.3
2025-03-03,Kolar,0.0,32.1,18.1
2025-03-04,Kolar,0.0,31.7,17.9
2025-03-05,Kolar,0.0,31.6,18.1
2025-03-06,Kolar,0.0,31.7,19.1
2025-03-07,Kolar,0.0,31.2,17.3
2025-03-08,Kolar,0.0,30.9,15.3
2025-03-09,Kolar,0.0,31.1,16.8
2025-03-10,Kolar,0.0,29.4,17.3
2025-03-11,Kolar,1.5,29.0,15.3
2025-03-12,Kolar,4.5,30.0,18.6
2025-03-13,Kolar,0.0,31.8,17.4
2025-03-14,Kolar,0.0,32.6,17.9
2025-03-15,Kolar,0.0,32.0,16.8
2025-03-16,Kolar,0.0,31.6,16.9
2025-03-17,Kolar,0.0,32.4,19.5
2025-03-18,Kolar,0.0,32.4,19.1
2025-03-19,Kolar,0.0,31.6,19.4
2025-03-20,Kolar,0.0,31.5,19.2
2025-03-21,Kolar,0.0,31.5,18.3
2025-03-22,Kolar,2.4,30.9,20.1
2025-03-23,Kolar,1.0,30.0,19.9
2025-03-24,Kolar,0.0,31.1,19.2
2025-03-25,Kolar,0.0,31.8,20.6
2025-03-26,Kolar,0.0,32.6,19.0
2025-03-27,Kolar,0.0,33.2,19.8
2025-03-28,Kolar,0.0,32.7,20.5
2025-03-29,Kolar,0.0,33.6,20.3
2025-03-30,Kolar,0.0,33.1,19.2
2025-03-31,Kolar,0.0,32.4,19.7
2025-04-01,Kolar,0.0,30.5,17.9
2025-04-02,Kolar,0.3,30.6,19.2
2025-04-03,Kolar,4.3,30.9,21.0
2025-04-04,Kolar,4.4,31.5,19.7
2025-04-05,Kolar,0.1,31.8,19.8
2025-04-06,Kolar,0.0,32.7,20.6
2025-04-07,Kolar,0.0,33.6,19.7
2025-04-08,Kolar,0.0,33.4,19.0
2025-04-09,Kolar,0.0,32.4,18.8
2025-04-10,Kolar,0.0,32.1,19.7
2025-04-11,Kolar,0.0,33.5,21.2
2025-04-12,Kolar,0.8,33.3,21.6
2025-04-13,Kolar,0.1,32.5,22.1
2025-04-14,Kolar,0.7,32.7,19.9
2025-04-15,Kolar,0.0,32.6,20.5
2025-04-16,Kolar,1.2,32.5,21.1
2025-04-17,Kolar,0.1,32.0,20.9
2025-04-18,Kolar,0.6,32.4,21.4
2025-04-19,Kolar,0.0,32.3,21.3
2025-04-20,Kolar,0.0,33.4,21.4
2025-04-21,Kolar,0.0,32.6,20.3
2025-04-22,Kolar,0.0,32.8,19.6
2025-04-23,Kolar,0.0,33.3,20.9
2025-04-24,Kolar,0.0,33.6,20.2
2025-04-25,Kolar,0.0,32.6,21.8
2025-04-26,Kolar,0.0,32.4,21.2
2025-04-27,Kolar,0.0,31.6,20.5
2025-04-28,Kolar,0.0,31.4,20.8
2025-04-29,Kolar,0.0,32.3,21.2
2025-04-30,Kolar,0.0,32.2,20.8
2025-05-01,Kolar,0.4,32.5,21.8
2025-05-02,Kolar,0.9,31.9,21.6
2025-05-03,Kolar,0.0,32.1,21.7
2025-05-04,Kolar,0.0,32.3,22.0
2025-05-05,Kolar,0.0,32.8,21.0
2025-05-06,Kolar,0.0,32.0,21.0
2025-05-07,Kolar,0.0,31.5,21.1
2025-05-08,Kolar,0.0,30.7,20.6
2025-05-09,Kolar,0.1,30.5,20.7
2025-05-10,Kolar,0.2,29.8,20.8
2025-05-11,Kolar,3.2,30.8,21.2
2025-05-12,Kolar,0.9,31.3,21.4
2025-05-13,Kolar,0.0,31.9,20.9
2025-05-14,Kolar,1.8,31.2,21.4
2025-05-15,Kolar,0.2,31.1,20.8
2025-05-16,Kolar,7.4,31.2,21.6
2025-05-17,Kolar,22.4,30.9,21.0
2025-05-18,Kolar,6.5,30.8,21.1
2025-05-19,Kolar,8.5,28.5,21.5
2025-05-20,Kolar,25.0,28.3,21.7
2025-05-21,Kolar,6.7,28.5,21.1
2025-05-22,Kolar,1.8,29.9,20.8
2025-05-23,Kolar,1.3,30.1,20.9
2025-05-24,Kolar,0.3,26.6,22.3
2025-05-25,Kolar,4.9,28.8,21.7
2025-05-26,Kolar,10.4,27.0,21.2
2025-05-27,Kolar,0.7,29.1,21.3
2025-05-28,Kolar,4.3,28.2,21.8
2025-05-29,Kolar,3.2,28.3,21.9
2025-05-30,Kolar,0.0,26.5,21.4
2025-05-31,Kolar,0.0,30.7,21.5
2025-06-01,Kolar,0.0,31.0,19.9
2025-06-02,Kolar,1.7,30.2,20.3
2025-06-03,Kolar,4.7,29.5,20.8
2025-06-04,Kolar,0.0,30.4,20.6
2025-06-05,Kolar,0.0,30.7,19.9
2025-06-06,Kolar,0.2,30.6,20.8
2025-06-07,Kolar,0.3,30.5,21.2
2025-06-08,Kolar,6.1,30.8,20.9
2025-06-09,Kolar,0.9,30.1,20.7
2025-06-10,Kolar,4.0,30.9,20.8
2025-06-11,Kolar,2.1,30.1,20.8
2025-06-12,Kolar,0.4,29.1,21.0
2025-06-13,Kolar,3.7,28.4,21.0
2025-06-14,Kolar,3.3,28.3,20.7
2025-06-15,Kolar,1.1,26.0,21.5
2025-06-16,Kolar,1.7,27.8,21.2
2025-06-17,Kolar,0.4,28.0,21.1
2025-06-18,Kolar,0.1,29.7,20.4
2025-06-19,Kolar,0.0,30.0,20.9
2025-06-20,Kolar,0.5,30.3,20.4
2025-06-21,Kolar,0.4,29.8,20.2
2025-06-22,Kolar,0.9,30.3,20.3
2025-06-23,Kolar,0.5,28.0,20.8
2025-06-24,Kolar,0.6,28.8,21.5
2025-06-25,Kolar,3.0,28.9,21.1
2025-06-26,Kolar,0.8,28.3,21.4
2025-06-27,Kolar,0.0,29.8,20.3
2025-06-28,Kolar,0.4,30.1,20.7
2025-06-29,Kolar,0.0,30.8,20.8
2025-06-30,Kolar,0.2,30.5,19.6
2025-07-01,Kolar,0.0,28.3,20.8
2025-07-02,Kolar,1.1,29.5,20.5
2025-07-03,Kolar,3.9,27.6,20.3
2025-07-04,Kolar,0.2,29.5,20.7
2025-07-05,Kolar,0.5,29.5,21.1
2025-07-06,Kolar,1.0,29.0,20.9
2025-07-07,Kolar,0.3,29.3,21.0
2025-07-08,Kolar,0.4,30.8,20.3
2025-07-09,Kolar,0.1,30.2,20.7
2025-07-10,Kolar,1.2,30.1,20.8
2025-07-11,Kolar,2.8,29.8,20.4
2025-07-12,Kolar,1.9,29.2,20.8
2025-07-13,Kolar,1.1,29.9,20.7
2025-07-14,Kolar,3.6,29.0,20.7
2025-07-15,Kolar,4.2,28.3,20.9
2025-07-16,Kolar,28.3,29.4,20.5
2025-07-17,Kolar,12.1,29.9,20.8
2025-07-18,Kolar,10.5,29.3,20.4
2025-07-19,Kolar,11.6,28.9,20.9
2025-07-20,Kolar,1.3,28.3,20.4
2025-07-21,Kolar,11.4,27.8,20.3
2025-07-22,Kolar,1.9,27.5,20.5
2025-07-23,Kolar,3.7,26.9,20.5
2025-07-24,Kolar,3.2,26.3,20.5
2025-07-25,Kolar,2.3,26.8,20.0
2025-07-26,Kolar,1.7,27.9,21.1
2025-07-27,Kolar,0.0,27.0,20.9
2025-07-28,Kolar,0.0,27.9,19.9
2025-07-29,Kolar,0.1,28.8,19.6
2025-07-30,Kolar,0.2,28.6,19.8
2025-07-31,Kolar,1.6,28.9,20.2
2025-08-01,Kolar,0.9,29.4,19.7
2025-08-02,Kolar,0.5,29.7,20.2
2025-08-03,Kolar,2.2,28.4,20.1
2025-08-04,Kolar,7.7,29.4,19.9
2025-08-05,Kolar,15.4,28.3,20.3
2025-08-06,Kolar,0.5,29.8,20.4
2025-08-07,Kolar,8.0,29.0,20.6
2025-08-08,Kolar,26.2,28.2,20.5
2025-08-09,Kolar,5.4,27.4,20.6
2025-08-10,Kolar,17.1,28.8,20.4
2025-08-11,Kolar,6.5,26.8,20.1
2025-08-12,Kolar,2.1,26.5,20.3
2025-08-13,Kolar,4.6,25.0,19.9
2025-08-14,Kolar,1.4,26.6,19.6
2025-08-15,Kolar,3.7,27.6,19.8
2025-08-16,Kolar,3.9,28.1,20.2
2025-08-17,Kolar,13.6,26.4,20.3
2025-08-18,Kolar,7.1,22.9,19.7
2025-08-19,Kolar,0.2,26.4,20.0
2025-08-20,Kolar,0.1,28.3,19.6
2025-08-21,Kolar,0.6,28.0,19.2
2025-08-22,Kolar,1.9,27.7,20.2
2025-08-23,Kolar,5.9,28.2,20.0
2025-08-24,Kolar,0.1,28.7,19.3
2025-08-25,Kolar,0.0,27.5,18.5
2025-08-26,Kolar,1.2,27.8,19.1
2025-08-27,Kolar,5.8,28.0,19.8
2025-08-28,Kolar,7.8,27.5,20.0
2025-08-29,Kolar,0.2,26.4,20.7
2025-08-30,Kolar,1.1,29.2,20.3
2025-08-31,Kolar,7.4,28.0,20.3
2025-09-01,Kolar,2.0,28.0,20.3
2025-09-02,Kolar,5.4,28.0,19.8
2025-09-03,Kolar,1.4,27.4,19.9
2025-09-04,Kolar,0.6,28.0,19.8
2025-09-05,Kolar,0.1,28.7,19.4
2025-09-06,Kolar,1.0,28.6,19.3
2025-09-07,Kolar,1.2,28.7,20.0
2025-09-08,Kolar,0.7,28.9,19.5
2025-09-09,Kolar,1.1,29.2,19.5
2025-09-10,Kolar,4.4,28.4,20.6
2025-09-11,Kolar,1.5,27.5,19.9
2025-09-12,Kolar,0.9,28.1,20.5
2025-09-13,Kolar,0.4,28.9,19.8
2025-09-14,Kolar,0.2,28.3,19.6
2025-09-15,Kolar,0.3,29.0,19.5
2025-09-16,Kolar,12.8,28.0,20.1
2025-09-17,Kolar,7.3,27.0,20.0
2025-09-18,Kolar,4.7,27.5,20.1
2025-09-19,Kolar,10.1,24.9,20.0
2025-09-20,Kolar,3.7,28.3,19.5
2025-09-21,Kolar,0.5,28.1,19.5
2025-09-22,Kolar,0.5,28.1,19.9
2025-09-23,Kolar,0.8,26.2,20.2
2025-09-24,Kolar,1.2,27.7,20.0
2025-09-25,Kolar,4.3,27.1,19.3
2025-09-26,Kolar,1.4,27.6,19.8
2025-09-27,Kolar,1.6,27.6,19.8
2025-09-28,Kolar,0.2,28.8,19.7
2025-09-29,Kolar,0.0,28.5,20.2
2025-09-30,Kolar,0.0,28.6,18.6
2025-10-01,Kolar,0.3,28.3,20.1
2025-10-02,Kolar,1.5,28.8,20.5
2025-10-03,Kolar,1.6,29.4,20.0
2025-10-04,Kolar,8.8,26.0,19.4
2025-10-05,Kolar,6.0,28.2,18.6
2025-10-06,Kolar,1.0,27.6,20.0
2025-10-07,Kolar,0.6,27.7,19.5
2025-10-08,Kolar,11.0,27.5,19.4
2025-10-09,Kolar,28.9,28.2,19.7
2025-10-10,Kolar,15.4,27.1,19.8
2025-10-11,Kolar,4.8,27.4,19.2
2025-10-12,Kolar,0.0,28.1,18.4
2025-10-13,Kolar,0.0,28.6,19.0
2025-10-14,Kolar,2.8,27.4,20.1
2025-10-15,Kolar,5.1,26.3,20.1
2025-10-16,Kolar,2.9,27.4,20.4
2025-10-17,Kolar,27.1,25.9,19.8
2025-10-18,Kolar,12.3,25.9,20.2
2025-10-19,Kolar,3.4,26.9,19.3
2025-10-20,Kolar,2.7,26.7,19.7
2025-10-21,Kolar,7.5,24.3,19.7
2025-10-22,Kolar,11.4,24.5,20.1
2025-10-23,Kolar,12.6,25.7,20.6
2025-10-24,Kolar,0.7,25.5,20.4
2025-10-25,Kolar,0.8,27.7,19.8
2025-10-26,Kolar,0.0,27.9,19.7
2025-10-27,Kolar,3.5,25.8,20.0
2025-10-28,Kolar,9.8,22.8,20.2
2025-10-29,Kolar,0.1,27.7,19.9
2025-10-30,Kolar,0.0,28.0,18.7
2025-10-31,Kolar,0.0,28.4,17.9
2025-11-01,Kolar,0.0,29.3,18.3
2025-11-02,Kolar,0.1,28.7,19.0
2025-11-03,Kolar,0.0,28.3,19.3
2025-11-04,Kolar,0.0,25.6,19.0
2025-11-05,Kolar,4.8,27.5,19.7
2025-11-06,Kolar,2.1,27.1,19.0
2025-11-07,Kolar,1.8,27.2,19.3
2025-11-08,Kolar,0.0,26.8,17.7
2025-11-09,Kolar,0.0,26.0,15.6
2025-11-10,Kolar,0.0,26.5,15.8
2025-11-11,Kolar,0.0,27.0,16.8
2025-11-12,Kolar,0.2,27.4,17.9
2025-11-13,Kolar,0.2,27.8,19.2
2025-11-14,Kolar,0.2,27.0,17.6
2025-11-15,Kolar,0.0,25.4,15.4
2025-11-16,Kolar,0.0,25.4,16.9
2025-11-17,Kolar,0.0,25.0,16.8
2025-11-18,Kolar,10.7,23.9,18.1
2025-11-19,Kolar,1.0,26.7,18.0
2025-11-20,Kolar,0.0,27.5,18.2
2025-11-21,Kolar,7.5,27.4,17.5
2025-11-22,Kolar,1.9,26.3,19.7
2025-11-23,Kolar,0.6,25.6,19.5
2025-11-24,Kolar,0.4,26.5,18.9
2025-11-25,Kolar,0.0,25.6,18.0
2025-11-26,Kolar,0.1,25.7,17.0
2025-11-27,Kolar,0.1,25.4,16.7
2025-11-28,Kolar,0.0,24.5,15.4
2025-11-29,Kolar,1.3,22.6,15.8
2025-11-30,Kolar,7.3,23.2,18.6
2025-12-01,Kolar,0.9,23.5,18.5
2025-12-02,Kolar,0.4,25.3,18.8
2025-12-03,Kolar,1.7,24.7,19.1
2025-12-04,Kolar,7.5,25.3,18.6
2025-12-05,Kolar,4.3,25.1,19.2
2025-12-06,Kolar,0.1,25.2,16.7
2025-12-07,Kolar,0.0,26.0,17.1
2025-12-08,Kolar,0.0,25.9,15.0
2025-12-09,Kolar,0.0,26.2,14.6
2025-12-10,Kolar,0.0,26.0,15.2
2025-12-11,Kolar,0.0,25.0,13.8
2025-12-12,Kolar,0.0,25.7,12.9
2025-12-13,Kolar,0.0,25.9,13.4
2025-12-14,Kolar,0.0,24.9,13.7
2025-12-15,Kolar,0.0,25.1,14.3
2025-12-16,Kolar,0.0,23.8,15.6
2025-12-17,Kolar,0.4,26.6,16.2
2025-12-18,Kolar,0.0,25.6,13.7
2025-12-19,Kolar,0.0,25.4,14.7
2025-12-20,Kolar,0.0,24.4,13.4
2025-12-21,Kolar,0.0,25.0,14.7
2025-12-22,Kolar,0.1,24.3,13.3
2025-12-23,Kolar,0.0,24.9,14.3
2025-12-24,Kolar,0.0,24.3,14.0
2025-12-25,Kolar,0.0,25.8,13.2
2025-12-26,Kolar,0.2,25.7,16.4
2025-12-27,Kolar,0.0,24.5,13.7
2025-12-28,Kolar,0.0,25.3,13.1
2025-12-29,Kolar,0.0,26.0,15.0
2025-12-30,Kolar,0.0,27.0,16.3
2025-12-31,Kolar,0.0,27.6,17.0
2019-01-01,Pune,0.0,27.4,12.7
2019-01-02,Pune,0.0,28.7,13.5
2019-01-03,Pune,0.0,29.2,14.4
2019-01-04,Pune,0.0,29.3,13.1
2019-01-05,Pune,0.0,29.2,14.0
2019-01-06,Pune,0.0,28.6,13.2
2019-01-07,Pune,0.0,26.9,14.2
2019-01-08,Pune,0.0,27.5,11.1
2019-01-09,Pune,0.0,28.1,11.5
2019-01-10,Pune,0.0,28.3,11.2
2019-01-11,Pune,0.0,29.2,12.8
2019-01-12,Pune,0.0,29.7,14.4
2019-01-13,Pune,0.0,28.6,13.3
2019-01-14,Pune,0.0,27.9,14.2
2019-01-15,Pune,0.0,28.0,14.1
2019-01-16,Pune,0.0,28.5,14.5
2019-01-17,Pune,0.0,29.7,14.7
2019-01-18,Pune,0.0,29.6,13.3
2019-01-19,Pune,0.0,29.1,15.4
2019-01-20,Pune,0.0,29.4,15.9
2019-01-21,Pune,0.0,29.4,13.0
2019-01-22,Pune,0.0,27.3,14.6
2019-01-23,Pune,0.0,25.4,13.7
2019-01-24,Pune,0.0,27.4,12.5
2019-01-25,Pune,0.0,25.6,10.6
2019-01-26,Pune,0.0,25.1,13.2
2019-01-27,Pune,0.0,25.2,13.7
2019-01-28,Pune,0.0,24.5,12.6
2019-01-29,Pune,0.0,25.2,11.2
2019-01-30,Pune,0.0,26.9,11.0
2019-01-31,Pune,0.0,27.8,12.3
2019-02-01,Pune,0.0,28.9,13.1
2019-02-02,Pune,0.0,29.0,14.3
2019-02-03,Pune,0.0,29.1,14.8
2019-02-04,Pune,0.0,29.8,16.4
2019-02-05,Pune,0.0,29.7,15.0
2019-02-06,Pune,0.0,29.9,15.5
2019-02-07,Pune,0.0,25.0,14.8
2019-02-08,Pune,0.0,24.0,10.3
2019-02-09,Pune,0.0,25.3,9.9
2019-02-10,Pune,0.0,28.7,10.1
2019-02-11,Pune,0.0,30.2,12.7
2019-02-12,Pune,0.0,30.9,16.6
2019-02-13,Pune,0.0,31.8,19.1
2019-02-14,Pune,0.0,31.3,16.6
2019-02-15,Pune,0.0,30.2,15.3
2019-02-16,Pune,0.0,28.3,11.6
2019-02-17,Pune,0.0,29.7,13.4
2019-02-18,Pune,0.0,32.4,14.6
2019-02-19,Pune,0.0,33.3,15.3
2019-02-20,Pune,0.0,34.4,17.9
2019-02-21,Pune,0.0,33.0,18.6
2019-02-22,Pune,0.0,33.3,19.5
2019-02-23,Pune,0.0,33.5,18.6
2019-02-24,Pune,0.0,33.8,18.7
2019-02-25,Pune,0.0,31.7,16.9
2019-02-26,Pune,0.0,28.3,16.8
2019-02-27,Pune,0.0,27.7,15.6
2019-02-28,Pune,0.0,27.9,13.0
2019-03-01,Pune,0.0,30.6,14.5
2019-03-02,Pune,0.0,33.7,16.4
2019-03-03,Pune,0.0,31.7,16.7
2019-03-04,Pune,0.0,30.0,16.8
2019-03-05,Pune,0.0,30.4,15.8
2019-03-06,Pune,0.0,29.4,16.0
2019-03-07,Pune,0.0,31.4,13.9
2019-03-08,Pune,0.0,33.7,15.1
2019-03-09,Pune,0.0,33.5,17.2
2019-03-10,Pune,0.0,33.8,17.1
2019-03-11,Pune,0.0,32.3,17.8
2019-03-12,Pune,0.0,33.9,15.9
2019-03-13,Pune,0.0,32.3,17.4
2019-03-14,Pune,0.0,32.3,17.4
2019-03-15,Pune,0.0,33.7,16.6
2019-03-16,Pune,0.0,34.8,17.5
2019-03-17,Pune,0.0,34.6,19.1
2019-03-18,Pune,0.0,34.9,17.1
2019-03-19,Pune,0.0,34.7,16.5
2019-03-20,Pune,0.0,35.1,18.5
2019-03-21,Pune,0.0,33.3,18.9
2019-03-22,Pune,0.0,34.4,16.4
2019-03-23,Pune,0.0,35.4,17.5
2019-03-24,Pune,0.0,36.1,21.1
2019-03-25,Pune,0.0,36.8,23.1
2019-03-26,Pune,0.0,37.0,21.3
2019-03-27,Pune,0.0,37.3,19.6
2019-03-28,Pune,0.0,37.7,20.3
2019-03-29,Pune,0.0,38.2,22.0
2019-03-30,Pune,0.0,38.7,22.0
2019-03-31,Pune,0.0,36.6,21.3
2019-04-01,Pune,0.0,36.9,21.2
2019-04-02,Pune,0.0,37.8,17.8
2019-04-03,Pune,0.0,38.0,18.9
2019-04-04,Pune,0.0,39.0,21.3
2019-04-05,Pune,0.0,36.8,20.4
2019-04-06,Pune,0.0,37.0,20.7
2019-04-07,Pune,0.0,36.6,24.3
2019-04-08,Pune,0.0,38.1,21.5
2019-04-09,Pune,0.0,35.7,21.0
2019-04-10,Pune,0.0,38.3,21.6
2019-04-11,Pune,0.0,37.8,21.2
2019-04-12,Pune,0.0,37.8,20.8
2019-04-13,Pune,0.0,38.9,22.4
2019-04-14,Pune,0.0,38.2,22.8
2019-04-15,Pune,0.0,35.8,23.3
2019-04-16,Pune,0.4,33.1,22.5
2019-04-17,Pune,0.0,34.0,20.4
2019-04-18,Pune,0.0,34.8,17.6
2019-04-19,Pune,0.0,36.6,19.6
2019-04-20,Pune,0.0,37.0,19.0
2019-04-21,Pune,0.0,36.7,20.2
2019-04-22,Pune,0.0,37.7,21.4
2019-04-23,Pune,0.0,38.4,22.3
2019-04-24,Pune,0.0,40.0,22.9
2019-04-25,Pune,0.0,39.3,24.3
2019-04-26,Pune,0.0,41.3,25.5
2019-04-27,Pune,0.0,42.0,26.6
2019-04-28,Pune,0.0,42.0,24.7
2019-04-29,Pune,0.0,39.1,23.0
2019-04-30,Pune,0.0,36.7,23.3
2019-05-01,Pune,0.0,36.1,22.2
2019-05-02,Pune,0.0,34.4,20.4
2019-05-03,Pune,0.0,34.1,20.3
2019-05-04,Pune,0.0,34.0,20.0
2019-05-05,Pune,0.0,34.9,20.6
2019-05-06,Pune,0.0,37.6,21.1
2019-05-07,Pune,0.0,36.4,22.6
2019-05-08,Pune,0.0,35.2,21.6
2019-05-09,Pune,0.0,34.3,21.3
2019-05-10,Pune,0.0,34.8,20.4
2019-05-11,Pune,0.0,36.9,20.4
2019-05-12,Pune,0.0,38.4,21.2
2019-05-13,Pune,0.0,36.9,22.0
2019-05-14,Pune,0.0,36.5,21.7
2019-05-15,Pune,0.0,36.1,21.1
2019-05-16,Pune,0.0,36.5,21.4
2019-05-17,Pune,0.0,37.0,22.0
2019-05-18,Pune,0.0,37.5,22.1
2019-05-19,Pune,0.0,38.4,23.8
2019-05-20,Pune,0.0,39.7,22.9
2019-05-21,Pune,0.0,39.5,24.3
2019-05-22,Pune,0.0,38.0,22.9
2019-05-23,Pune,0.0,38.3,23.3
2019-05-24,Pune,0.0,37.8,22.4
2019-05-25,Pune,0.0,37.0,23.1
2019-05-26,Pune,0.0,36.0,21.3
2019-05-27,Pune,0.0,37.5,23.3
2019-05-28,Pune,0.0,37.5,23.0
2019-05-29,Pune,0.0,37.3,23.4
2019-05-30,Pune,0.0,36.7,23.3
2019-05-31,Pune,0.0,38.1,22.8
2019-06-01,Pune,0.0,37.0,23.4
